ADMIN0,ADMIN1,ADMIN2,IUs_NAME,IU_CODE,Year,PopTot,PopPreSAC,PopSAC,PopAdult,Endemicity,PopReq,PopTrg,PopTreat,Cov,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiCov,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,MDA_scheme,Endemicity_ID,Endemicity_loa,Raploa_MIN,Raploa_MAX,ov_prev_mean,ov_prev_min,ov_prev_ma
United Republic of Tanzania,Mtwara,Masasi District Council,Masasi,TZA0480046551,2020,287418,37077,51908,198433,Non-endemic,0,0,0,0,17,0,0,6,6,0,0,0,6,6,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Masasi Town Council,Masasi Tc,TZA0480046552,2020,98982,12769,24754,61459,Non-endemic,0,0,0,0,11,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Mtwara District Council,Mtwara,TZA0480046553,2020,135521,17482,34327,83712,Non-endemic,0,0,0,0,11,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Mtwara Municipal Council,Mtwara Mc,TZA0480046554,2020,140907,18177,26644,96086,Non-endemic,0,0,0,0,17,0,0,6,6,0,0,0,6,6,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Nanyumbu District Council,Nanyumbu,TZA0480046555,2020,166217,21442,40705,104070,Non-endemic,0,0,0,0,11,0,0,2,1,0,0,0,2,1,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Newala District Council,Newala,TZA0480046556,2020,128078,16522,26531,85025,Non-endemic,0,0,0,0,9,0,0,1,1,0,0,0,1,1,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Tandahimba District Council,Tandahimba,TZA0480046557,2020,250680,32338,64986,153356,Non-endemic,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Ilemela Municipal Council,Ilemela Mc,TZA0480146558,2020,434940,56107,97585,281248,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Kwimba District Council,Kwimba,TZA0480146559,2020,515472,66496,117759,331217,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Magu District Council,Magu,TZA0480146560,2020,380108,49034,97585,233489,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Misungwi District Council,Misungwi,TZA0480146561,2020,445853,57515,104985,283353,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Nyamagana Mc (Mwanza City Council),Mwanza Cc,TZA0480146562,2020,460872,59453,116933,284486,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Sengerema District Council,Sengerema,TZA0480146563,2020,425133,54842,116239,254052,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Ukerewe District Council,Ukerewe,TZA0480146564,2020,437661,56458,115190,266013,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Njombe,Ludewa District Council,Ludewa,TZA0480246565,2020,141972,18314,39169,84489,Endemic (MDA not delivered),141972,0,0,0,12,0,0,6,6,0,0,0,6,4,Not delivered,1,Non-endemic,0,0,0.376607143,0,0.925
United Republic of Tanzania,Njombe,Makambako Town Council,Makambako Tc,TZA0480246566,2020,99991,12899,26510,60582,Non-endemic,0,0,0,0,6,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.180581429,0,0.925
United Republic of Tanzania,Njombe,Makete District Council,Makete,TZA0480246567,2020,103656,13372,23200,67084,Non-endemic,0,0,0,0,6,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.2668,0,0.7
United Republic of Tanzania,Njombe,Njombe District Council,Njombe,TZA0480246568,2020,91383,11788,24384,55211,Endemic (MDA not delivered),91383,0,0,0,12,0,0,6,6,0,0,0,6,6,Not delivered,1,Non-endemic,0,0,0.141,0.039,0.281
United Republic of Tanzania,Njombe,Njombe Town Council,Njombe Tc,TZA0480246569,2020,138780,17903,37639,83238,Non-endemic,0,0,0,0,6,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.1185,0.067,0.17
United Republic of Tanzania,Njombe,Wanging'Ombe District Council,Wanging'Ombe,TZA0480246570,2020,172449,22246,43185,107018,Non-endemic,0,0,0,0,6,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Pwani,Bagamoyo District Council,Bagamoyo,TZA0480346571,2020,116151,14983,34954,66214,Non-endemic,0,0,0,0,11,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Kibaha District Council,Kibaha,TZA0480346572,2020,83504,10772,21500,51232,Non-endemic,0,0,0,0,19,0,0,6,6,0,0,0,6,6,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Kibaha Town Council,Kibaha Tc,TZA0480346573,2020,152818,19713,34561,98544,Non-endemic,0,0,0,0,12,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Kisarawe District Council,Kisarawe,TZA0480346574,2020,120835,15588,31492,73755,Non-endemic,0,0,0,0,11,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Mafia District Council,Mafia,TZA0480346575,2020,55231,7125,12421,35685,Non-endemic,0,0,0,0,18,0,0,6,6,0,0,0,6,6,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Mkuranga District Council,Mkuranga,TZA0480346576,2020,265133,34202,85317,145614,Non-endemic,0,0,0,0,11,0,0,1,1,0,0,0,1,1,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Rufiji District Council,Rufiji,TZA0480346577,2020,134806,17390,34675,82741,Non-endemic,0,0,0,0,13,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Rukwa,Kalambo District Council,Kalambo,TZA0480446578,2020,267964,34567,61789,171608,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Rukwa,Nkasi District Council,Nkasi,TZA0480446579,2020,362792,46800,92300,223692,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Rukwa,Sumbawanga District Council,Sumbawanga,TZA0480446580,2020,394589,50902,100766,242921,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Rukwa,Sumbawanga Municipal Council,Sumbawanga Mc,TZA0480446581,2020,270663,34916,66630,169117,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Ruvuma,Mbinga District Council,Mbinga,TZA0480546582,2020,265543,34255,65978,165310,Endemic (MDA not delivered),265543,0,0,0,20,0,0,6,6,0,0,0,6,3,Not delivered,1,Non-endemic,0,0,0.332769231,0,0.825
United Republic of Tanzania,Ruvuma,Namtumbo District Council,Namtumbo,TZA0480546583,2020,238624,30782,56849,150993,Endemic (MDA not delivered),238624,0,0,0,20,0,0,6,6,0,0,0,6,1,Not delivered,1,Non-endemic,0,0,0.565692308,0.162,0.975
United Republic of Tanzania,Ruvuma,Nyasa District Council,Nyasa,TZA0480546584,2020,172968,22313,46635,104020,Endemic (MDA not delivered),172968,0,0,0,20,0,0,6,6,0,0,0,6,4,Not delivered,1,Non-endemic,0,0,0.39,0,0.725
United Republic of Tanzania,Ruvuma,Songea District Council,Songea,TZA0480546585,2020,149167,19243,31213,98711,Endemic (MDA not delivered),149167,0,0,0,20,0,0,6,5,0,0,0,6,1,Not delivered,1,Non-endemic,0,0,0.640375,0.01,1
United Republic of Tanzania,Ruvuma,Songea Municipal Council,Songea Mc,TZA0480546586,2020,240601,31038,56337,153226,Endemic (MDA not delivered),240601,0,0,0,10,0,0,6,4,0,0,0,6,4,Not delivered,1,Non-endemic,0,0,0.455208791,0,1
United Republic of Tanzania,Ruvuma,Tunduru District Council,Tunduru,TZA0480546587,2020,352990,45536,71037,236417,Endemic (MDA not delivered),352990,0,0,0,15,0,0,6,6,0,0,0,6,5,Not delivered,1,Non-endemic,0,0,0.17,0,0.775
United Republic of Tanzania,Shinyanga,Kahama Town Council,Kahama Tc,TZA0480646589,2020,285741,36861,88907,159973,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Shinyanga,Kishapu District Council,Kishapu,TZA0480646590,2020,322055,41545,89851,190659,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Shinyanga,Shinyanga District Council,Shinyanga,TZA0480646591,2020,394524,50894,91832,251798,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Shinyanga,Shinyanga Municipal Council,Shinyanga Mc,TZA0480646592,2020,190400,24562,43070,122768,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Simiyu,Bariadi District Council,Bariadi,TZA0480746593,2020,309171,39883,91716,177572,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Simiyu,Bariadi Town Council,Bariadi Tc,TZA0480746594,2020,179998,23220,53996,102782,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Simiyu,Busega District Council,Busega,TZA0480746595,2020,235492,30378,85473,119641,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Simiyu,Itilima District Council,Itilima,TZA0480746596,2020,363073,46836,101715,214522,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Simiyu,Maswa District Council,Maswa,TZA0480746597,2020,398036,51347,82467,264222,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Simiyu,Meatu District Council,Meatu,TZA0480746598,2020,346558,44706,72414,229438,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Singida,Ikungi District Council,Ikungi,TZA0480846599,2020,328188,42336,83799,202053,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.019416667,0,0.091
United Republic of Tanzania,Singida,Iramba District Council,Iramba,TZA0480846600,2020,284088,36647,67252,180189,Non-endemic,0,0,0,0,5,0,0,2,1,0,0,0,2,1,Not delivered,0,Non-endemic,0,0,0.019416667,0,0.091
United Republic of Tanzania,Singida,Manyoni District Council,Manyoni,TZA0480846601,2020,221466,28569,49408,143489,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.030333333,0,0.091
United Republic of Tanzania,Singida,Mkalama District Council,Mkalama,TZA0480846602,2020,226920,29273,59870,137777,Non-endemic,0,0,0,0,5,0,0,2,1,0,0,0,2,1,Not delivered,0,Non-endemic,0,0,0.019416667,0,0.091
United Republic of Tanzania,Singida,Singida District Council,Singida,TZA0480846603,2020,271150,34978,76601,159571,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.019416667,0,0.091
United Republic of Tanzania,Singida,Singida Municipal Council,Singida Mc,TZA0480846604,2020,180805,23324,49900,107581,Non-endemic,0,0,0,0,5,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.019416667,0,0.091
United Republic of Tanzania,Tabora,Igunga District Council,Igunga,TZA0480946605,2020,504107,65030,99821,339256,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.02025,0,0.029
United Republic of Tanzania,Tabora,Kaliua District Council,Kaliua,TZA0480946606,2020,496074,63994,124959,307121,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.02025,0,0.029
United Republic of Tanzania,Tabora,Nzega District Council,Nzega,TZA0480946607,2020,552232,71238,127286,353708,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.02025,0,0.029
United Republic of Tanzania,Tabora,Sikonge District Council,Sikonge,TZA0480946608,2020,226855,29264,54642,142949,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.0145,0,0.029
United Republic of Tanzania,Tabora,Tabora Municipal Council,Tabora Mc,TZA0480946609,2020,286275,36929,52466,196880,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.02025,0,0.029
United Republic of Tanzania,Tabora,Urambo District Council,Urambo,TZA0480946610,2020,243123,31363,56488,155272,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.02025,0,0.029
United Republic of Tanzania,Tabora,Uyui District Council,Uyui,TZA0480946611,2020,500195,64525,114798,320872,Non-endemic,0,0,0,0,6,0,0,3,3,0,0,0,3,3,Not delivered,0,Non-endemic,0,0,0.026,0.026,0.026
United Republic of Tanzania,Tanga,Bumbuli District Council,Bumbuli,TZA0481046612,2020,190953,24633,43050,123270,Endemic (under MDA),190953,152762,148177,97,17,1,1,5,5,77.6,1,0,4,1,IVM,2,Non-endemic,0,0,0.0935,0,0.244
United Republic of Tanzania,Tanga,Handeni District Council,Handeni,TZA0481046613,2020,330154,42590,77524,210040,Non-endemic,0,0,0,0,10,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Tanga,Handeni Town Council,Handeni Tc,TZA0481046614,2020,94346,12171,23066,59109,Non-endemic,0,0,0,0,10,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.007666667,0,0.023
United Republic of Tanzania,Tanga,Kilindi District Council,Kilindi,TZA0481046615,2020,282642,36461,71052,175129,Non-endemic,0,0,0,0,10,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.072571429,0,0.194
United Republic of Tanzania,Tanga,Korogwe District Council,Korogwe,TZA0481046616,2020,288852,37262,63952,187638,Endemic (under MDA),288852,231081,227216,98.33,20,1,1,7,7,78.66,1,0,7,1,IVM,2,Non-endemic,0,0,0.086333333,0,0.618
United Republic of Tanzania,Tanga,Korogwe Town Council,Korogwe Tc,TZA0481046617,2020,81520,10516,17747,53257,Non-endemic,0,0,0,0,17,0,0,6,6,0,0,0,6,6,Not delivered,0,Non-endemic,0,0,0.072446638,0,1
United Republic of Tanzania,Tanga,Lushoto District Council,Lushoto,TZA0481046618,2020,396736,51179,94062,251495,Endemic (under MDA),396736,317388,346000,109.01,17,1,1,5,4,87.21,1,1,5,3,IVM,2,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Tanga,Mkinga District Council,Mkinga,TZA0481046619,2020,140901,18176,34054,88671,Endemic (under MDA),140901,112721,114566,101.64,20,1,1,7,7,81.31,1,1,7,2,IVM,2,Non-endemic,0,0,0.146153846,0,0.375
United Republic of Tanzania,Tanga,Muheza District Council,Muheza,TZA0481046620,2020,244007,31477,44672,167858,Endemic (under MDA),244007,195205,202491,103.73,17,1,1,5,4,82.99,1,1,5,4,IVM,2,Non-endemic,0,0,0.173347826,0,1
United Republic of Tanzania,Tanga,Pangani District Council,Pangani,TZA0481046621,2020,64475,8317,14507,41651,Non-endemic,0,0,0,0,17,0,0,6,6,0,0,0,6,6,Not delivered,0,Non-endemic,0,0,0.072446638,0,1
United Republic of Tanzania,Tanga,Tanga City Council,Tanga Cc,TZA0481046622,2020,326197,42079,97103,187015,Non-endemic,0,0,0,0,16,0,0,5,5,0,0,0,5,5,Not delivered,0,Non-endemic,0,0,0.072446638,0,1
United Republic of Tanzania,Dar Es Salaam,Dar Es Salaam City Council,Dar Es Salaam Mc,TZA0478746623,2020,1,0,0,1,Non-endemic,0,0,0,0,6,0,0,2,2,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Dar Es Salaam,Kigamboni Municipal Council,Kigamboni Mc,TZA0478746624,2020,254158,32786,36130,185242,Non-endemic,0,0,0,0,8,0,0,3,3,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Dar Es Salaam,Ubungo Municipal Council,Ubungo Mc,TZA0478746625,2020,1318693,170111,162606,985976,Non-endemic,0,0,0,0,8,0,0,3,3,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Dodoma,Kondoa Town Council,Kondoa Tc,TZA0478846626,2020,69708,8992,17486,43230,Non-endemic,0,0,0,0,7,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.064,0.043,0.085
United Republic of Tanzania,Geita,Geita Town Council,Geita Tc,TZA0478946627,2020,237341,30617,72200,134524,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Katavi,Mpimbwe District Council,Mpimbwe,TZA0479246628,2020,133882,17271,31370,85241,Non-endemic,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Manyara,Mbulu Town Council,Mbulu Tc,TZA0479646630,2020,166240,21445,34390,110405,Non-endemic,0,0,0,0,5,0,0,1,1,0,0,0,1,1,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mara,Bunda Town Council,Bunda Tc,TZA0479746631,2020,138795,17905,50097,70793,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Morogoro,Ifakara Town Council,Ifakara Tc,TZA0479946632,2020,137578,17748,26429,93401,Endemic (under MDA),137578,110062,119560,108.63,20,1,1,5,5,86.9,1,1,5,4,IVM,2,Non-endemic,0,0,0.35,0.35,0.35
United Republic of Tanzania,Morogoro,Malinyi District Council,Malinyi,TZA0479946633,2020,159841,20619,32774,106448,Endemic (under MDA),159841,127873,136906,107.06,20,1,1,5,5,85.65,1,1,5,5,IVM,2,Non-endemic,0,0,0.207,0.05,0.478
United Republic of Tanzania,Mtwara,Nanyamba District Council,Nanyamba,TZA0480046634,2020,115696,14925,25968,74803,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mtwara,Newala Town Council,Newala Tc,TZA0480046635,2020,98338,12686,22216,63436,Non-endemic,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Mwanza,Buchosa District Council,Buchosa,TZA0480146636,2020,415622,53615,109015,252992,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.082154313,0,1
United Republic of Tanzania,Pwani,Chalinze District Council,Chalinze,TZA0480346638,2020,254617,32846,60732,161039,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Pwani,Kibiti District Council,Kibiti,TZA0480346639,2020,123609,15946,41851,65812,Non-endemic,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.0745,0.035,0.114
United Republic of Tanzania,Ruvuma,Madaba District Council,Madaba,TZA0480546640,2020,56537,7293,11155,38089,Endemic (MDA not delivered),56537,0,0,0,19,0,0,4,4,0,0,0,4,2,Not delivered,1,Non-endemic,0,0,0.517625,0.005,0.975
United Republic of Tanzania,Ruvuma,Mbinga Town Council,Mbinga Tc,TZA0480546641,2020,105251,13577,31310,60364,Endemic (MDA not delivered),105251,0,0,0,19,0,0,4,3,0,0,0,4,2,Not delivered,1,Non-endemic,0,0,0.57,0.235,0.85
United Republic of Tanzania,Shinyanga,Msalala District Council,Msalala,TZA0480646642,2020,295792,38157,67518,190117,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Shinyanga,Ushetu District Council,Ushetu,TZA0480646643,2020,322154,41558,84815,195781,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Singida,Itigi District Council,Itigi,TZA0480846644,2020,135341,17459,39272,78610,Non-endemic,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.0085,0,0.034
United Republic of Tanzania,Songwe,Songwe District Council,Songwe,TZA0481146645,2020,170159,21951,35910,112298,Non-endemic,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
United Republic of Tanzania,Tabora,Nzega Town Council,Nzega Tc,TZA0480946646,2020,81175,10472,27178,43525,Non-endemic,0,0,0,0,5,0,0,1,1,0,0,0,1,1,Not delivered,0,Non-endemic,0,0,0.02025,0,0.029
Zimbabwe,Bulawayo,Bulawayo,Bulawayo,ZWE0554952902,2020,713803,78518,221279,399730,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Harare,Harare,Harare,ZWE0555052903,2020,1746801,192148,541508,978209,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Buhera,Buhera,ZWE0555152904,2020,268633,29550,83276,150434,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Chimanimani,Chimanimani,ZWE0555152905,2020,147429,16217,45703,82560,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Chipinge,Chipinge,ZWE0555152906,2020,354132,38955,109781,198314,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Makoni,Makoni,ZWE0555152907,2020,330667,36373,102507,185174,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Mutare,Mutare,ZWE0555152908,2020,286384,31502,88779,160375,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Mutasa,Mutasa,ZWE0555152909,2020,184364,20280,57153,103244,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Manicaland,Nyanga,Nyanga,ZWE0555152910,2020,343301,37763,106423,192249,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Bindura,Bindura,ZWE0555252911,2020,184525,20298,57203,103334,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Centenary(Muzarabani),Centenary(Muzarabani),ZWE0555252912,2020,134155,14757,41588,75127,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Guruve,Guruve,ZWE0555252913,2020,135520,14907,42011,75891,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Mazowe,Mazowe,ZWE0555252914,2020,266581,29324,82640,149285,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Mbire,Mbire,ZWE0555252915,2020,90004,9900,27901,50402,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Mount Darwin,Mount Darwin,ZWE0555252916,2020,232412,25565,72048,130151,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Rushinga,Rushinga,ZWE0555252917,2020,80893,8898,25077,45300,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland Central,Shamva,Shamva,ZWE0555252918,2020,135094,14860,41879,75653,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland East,Chikomba,Chikomba,ZWE0555352919,2020,132183,14540,40977,74022,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland East,Goromonzi,Goromonzi,ZWE0555352920,2020,245809,27039,76201,137653,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
Zimbabwe,Mashonaland East,Hwedza,Hwedza,ZWE0555352921,2020,77537,8529,24036,43421,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,,,
